model,config,problem,topic,outcome,passed,compiled,error_kind,mismatches,iterations,finished,tool_calls,compile_calls,rag_calls,llm_calls,prompt_tokens,completion_tokens,total_tokens,wall_seconds,agent_error
qwen38_next,fix_react_compiler_rag,always_case2#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2823,1890,4713,190.524,
qwen38_next,fix_react_compiler_rag,always_case2#2,combinational,compile_error,0,0,syntax_error,,2,1,1,1,0,2,2346,1998,4344,219.72,
qwen38_next,fix_react_compiler_rag,always_case2#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2506,2366,4872,236.595,
qwen38_next,fix_react_compiler_rag,always_casez#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2290,2813,5103,305.188,
qwen38_next,fix_react_compiler_rag,always_casez#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2310,2744,5054,304.356,
qwen38_next,fix_react_compiler_rag,always_casez#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2105,2174,4279,240.839,
qwen38_next,fix_react_compiler_rag,always_if#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1926,866,2792,97.07,
qwen38_next,fix_react_compiler_rag,always_if#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1946,810,2756,89.61,
qwen38_next,fix_react_compiler_rag,always_if#2,combinational,pass,1,1,,0,3,1,2,1,0,3,3850,1747,5597,171.209,
qwen38_next,fix_react_compiler_rag,always_if#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2010,1038,3048,113.032,
qwen38_next,fix_react_compiler_rag,always_if#4,combinational,pass,1,1,,0,2,1,1,1,0,2,1959,791,2750,87.124,
qwen38_next,fix_react_compiler_rag,always_if2#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2319,1343,3662,139.496,
qwen38_next,fix_react_compiler_rag,always_if2#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2299,1152,3451,129.319,
qwen38_next,fix_react_compiler_rag,always_if2#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2335,839,3174,89.45,
qwen38_next,fix_react_compiler_rag,always_nolatches#0,sequential,pass,1,1,,0,2,1,1,1,0,2,2506,1268,3774,137.26,
qwen38_next,fix_react_compiler_rag,always_nolatches#1,sequential,pass,1,1,,0,2,1,1,1,0,2,2736,1480,4216,160.058,
qwen38_next,fix_react_compiler_rag,always_nolatches#2,sequential,pass,1,1,,0,2,1,1,1,0,2,2410,1396,3806,149.634,
qwen38_next,fix_react_compiler_rag,always_nolatches#3,sequential,pass,1,1,,0,2,1,1,1,0,2,2498,1100,3598,117.69,
qwen38_next,fix_react_compiler_rag,always_nolatches#4,sequential,pass,1,1,,0,2,1,1,1,0,2,2432,1118,3550,121.285,
qwen38_next,fix_react_compiler_rag,always_nolatches#5,sequential,pass,1,1,,0,2,1,1,1,0,2,2385,1142,3527,127.462,
qwen38_next,fix_react_compiler_rag,alwaysblock1#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1763,793,2556,86.758,
qwen38_next,fix_react_compiler_rag,andgate#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1659,399,2058,47.448,
qwen38_next,fix_react_compiler_rag,andgate#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1652,644,2296,72.677,
qwen38_next,fix_react_compiler_rag,bugs_addsubz#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,2336,1190,3526,129.314,
qwen38_next,fix_react_compiler_rag,bugs_addsubz#1,arithmetic,pass,1,1,,0,2,1,1,1,0,2,2249,1915,4164,214.458,
qwen38_next,fix_react_compiler_rag,bugs_addsubz#2,arithmetic,pass,1,1,,0,2,1,1,1,0,2,2263,1014,3277,105.382,
qwen38_next,fix_react_compiler_rag,bugs_case#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2704,1098,3802,109.056,
qwen38_next,fix_react_compiler_rag,bugs_case#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2714,1334,4048,138.794,
qwen38_next,fix_react_compiler_rag,bugs_case#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2576,987,3563,102.687,
qwen38_next,fix_react_compiler_rag,bugs_case#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2700,1536,4236,159.364,
qwen38_next,fix_react_compiler_rag,bugs_case#4,combinational,pass,1,1,,0,2,1,1,1,0,2,2778,1787,4565,190.514,
qwen38_next,fix_react_compiler_rag,bugs_mux2#0,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1944,1813,3757,209.837,
qwen38_next,fix_react_compiler_rag,bugs_mux2#1,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1992,2523,4515,272.195,
qwen38_next,fix_react_compiler_rag,bugs_mux2#2,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1902,1072,2974,122.121,
qwen38_next,fix_react_compiler_rag,bugs_mux2#3,combinational,functional_mismatch,0,1,,85,2,1,1,1,0,2,1900,797,2697,92.886,
qwen38_next,fix_react_compiler_rag,bugs_mux2#4,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1930,998,2928,115.627,
qwen38_next,fix_react_compiler_rag,circuit1#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2271,620,2891,69.597,
qwen38_next,fix_react_compiler_rag,circuit4#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2472,1365,3837,153.467,
qwen38_next,fix_react_compiler_rag,circuit5#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2732,935,3667,100.059,
qwen38_next,fix_react_compiler_rag,circuit5#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2784,793,3577,85.09,
qwen38_next,fix_react_compiler_rag,circuit5#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2748,1024,3772,110.671,
qwen38_next,fix_react_compiler_rag,circuit5#3,combinational,pass,1,1,,0,2,1,1,1,0,2,3768,1168,4936,132.468,
qwen38_next,fix_react_compiler_rag,circuit6#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2792,1694,4486,176.075,
qwen38_next,fix_react_compiler_rag,circuit6#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2757,1859,4616,194.667,
qwen38_next,fix_react_compiler_rag,circuit6#2,combinational,pass,1,1,,0,2,1,1,1,0,2,3061,1362,4423,147.28,
qwen38_next,fix_react_compiler_rag,circuit6#3,combinational,pass,1,1,,0,2,1,2,1,1,2,3099,1707,4806,188.461,
qwen38_next,fix_react_compiler_rag,circuit6#4,combinational,pass,1,1,,0,2,1,1,1,0,2,3002,1364,4366,148.855,
qwen38_next,fix_react_compiler_rag,circuit6#5,combinational,pass,1,1,,0,2,1,1,1,0,2,2979,2169,5148,246.63,
qwen38_next,fix_react_compiler_rag,circuit9#0,sequential,pass,1,1,,0,10,1,9,8,1,10,21463,6895,28358,756.826,
qwen38_next,fix_react_compiler_rag,conditional#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1951,586,2537,63.029,
qwen38_next,fix_react_compiler_rag,counter_2bc#0,sequential,pass,1,1,,0,2,1,1,1,0,2,2198,798,2996,87.892,
qwen38_next,fix_react_compiler_rag,dualedge#0,sequential,pass,1,1,,0,2,1,1,1,0,2,2007,2677,4684,312.355,
qwen38_next,fix_react_compiler_rag,ece241_2013_q12#0,sequential,pass,1,1,,0,2,1,1,1,0,2,3224,3745,6969,387.01,
qwen38_next,fix_react_compiler_rag,ece241_2013_q12#1,sequential,pass,1,1,,0,2,1,1,1,0,2,2424,5712,8136,645.343,
qwen38_next,fix_react_compiler_rag,ece241_2013_q8#0,fsm,pass,1,1,,0,2,1,1,1,0,2,3236,2391,5627,254.972,
qwen38_next,fix_react_compiler_rag,ece241_2014_q3#0,kmap_logic,functional_mismatch,0,1,,38,2,1,1,1,0,2,2999,3688,6687,398.354,
qwen38_next,fix_react_compiler_rag,ece241_2014_q3#1,kmap_logic,functional_mismatch,0,1,,38,2,1,1,1,0,2,2799,4815,7614,511.801,
qwen38_next,fix_react_compiler_rag,edgecapture#0,sequential,pass,1,1,,0,2,1,1,1,0,2,1877,1501,3378,163.75,
qwen38_next,fix_react_compiler_rag,edgecapture#1,sequential,pass,1,1,,0,2,1,1,1,0,2,1871,4003,5874,465.011,
qwen38_next,fix_react_compiler_rag,edgedetect#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1855,975,2830,109.094,
qwen38_next,fix_react_compiler_rag,edgedetect2#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1843,1662,3505,190.289,
qwen38_next,fix_react_compiler_rag,fadd#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1965,1207,3172,131.84,
qwen38_next,fix_react_compiler_rag,fsm2#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2516,1277,3793,131.006,
qwen38_next,fix_react_compiler_rag,fsm3comb#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2592,2011,4603,210.906,
qwen38_next,fix_react_compiler_rag,fsm3comb#1,fsm,pass,1,1,,0,2,1,1,1,0,2,2571,1680,4251,177.565,
qwen38_next,fix_react_compiler_rag,fsm3onehot#0,fsm,pass,1,1,,0,2,1,1,1,0,2,3145,2116,5261,221.776,
qwen38_next,fix_react_compiler_rag,fsm3onehot#1,fsm,pass,1,1,,0,2,1,1,1,0,2,3261,3179,6440,347.992,
qwen38_next,fix_react_compiler_rag,fsm3onehot#2,fsm,pass,1,1,,0,2,1,1,1,0,2,3150,2146,5296,235.797,
qwen38_next,fix_react_compiler_rag,fsm3onehot#3,fsm,pass,1,1,,0,2,1,1,1,0,2,3299,2225,5524,248.194,
qwen38_next,fix_react_compiler_rag,fsm3s#0,fsm,pass,1,1,,0,3,1,2,1,1,3,4353,2921,7274,335.588,
qwen38_next,fix_react_compiler_rag,gates#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2833,979,3812,109.766,
qwen38_next,fix_react_compiler_rag,gates100#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2168,545,2713,61.645,
qwen38_next,fix_react_compiler_rag,gates100#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2292,912,3204,111.349,
qwen38_next,fix_react_compiler_rag,gatesv#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2720,1820,4540,190.282,
qwen38_next,fix_react_compiler_rag,gatesv100#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2856,2643,5499,272.011,
qwen38_next,fix_react_compiler_rag,gatesv100#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2775,2284,5059,245.329,
qwen38_next,fix_react_compiler_rag,gatesv100#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2760,1557,4317,157.6,
qwen38_next,fix_react_compiler_rag,kmap2#0,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1958,6353,8311,635.85,
qwen38_next,fix_react_compiler_rag,kmap3#0,arithmetic,pass,1,1,,0,2,1,2,1,1,2,2053,5801,7854,595.482,
qwen38_next,fix_react_compiler_rag,kmap4#0,kmap_logic,pass,1,1,,0,2,1,2,1,1,2,2022,1577,3599,161.979,
qwen38_next,fix_react_compiler_rag,lemmings1#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2986,2311,5297,255.489,
qwen38_next,fix_react_compiler_rag,lfsr5#0,sequential,pass,1,1,,0,2,1,1,1,0,2,2361,4471,6832,479.873,
qwen38_next,fix_react_compiler_rag,lfsr5#1,sequential,truncated,0,0,,,1,0,0,0,0,1,1098,8192,9290,856.589,response truncated at max_tokens
qwen38_next,fix_react_compiler_rag,lfsr5#2,sequential,truncated,0,0,,,1,0,0,0,0,1,1095,8192,9287,838.915,response truncated at max_tokens
qwen38_next,fix_react_compiler_rag,m2014_q3#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,2432,5631,8063,580.108,
qwen38_next,fix_react_compiler_rag,m2014_q4a#0,sequential,pass,1,1,,0,2,1,1,1,0,2,1729,686,2415,73.282,
qwen38_next,fix_react_compiler_rag,m2014_q4a#1,sequential,pass,1,1,,0,2,1,1,1,0,2,1749,821,2570,87.304,
qwen38_next,fix_react_compiler_rag,m2014_q4f#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1793,686,2479,76.609,
qwen38_next,fix_react_compiler_rag,m2014_q4g#0,combinational,pass,1,1,,0,2,1,2,1,1,2,1954,1053,3007,115.83,
qwen38_next,fix_react_compiler_rag,m2014_q4g#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2008,724,2732,80.704,
qwen38_next,fix_react_compiler_rag,m2014_q4h#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1677,475,2152,57.497,
qwen38_next,fix_react_compiler_rag,m2014_q4i#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1676,501,2177,60.39,
qwen38_next,fix_react_compiler_rag,m2014_q4j#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1967,2571,4538,274.654,
qwen38_next,fix_react_compiler_rag,m2014_q6c#0,fsm,pass,1,1,,0,1,1,0,0,0,1,1142,1498,2640,165.552,
qwen38_next,fix_react_compiler_rag,m2014_q6c#1,fsm,pass,1,1,,0,2,1,1,1,0,2,2709,1705,4414,169.747,
qwen38_next,fix_react_compiler_rag,m2014_q6c#2,fsm,pass,1,1,,0,3,1,2,2,0,3,3727,2058,5785,212.07,
qwen38_next,fix_react_compiler_rag,mt2015_eq2#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1831,871,2702,95.198,
qwen38_next,fix_react_compiler_rag,mt2015_eq2#1,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1788,644,2432,67.997,
qwen38_next,fix_react_compiler_rag,mt2015_muxdff#0,sequential,functional_mismatch,0,1,,1,2,1,1,1,0,2,3178,3158,6336,349.041,
qwen38_next,fix_react_compiler_rag,mt2015_muxdff#1,sequential,functional_mismatch,0,1,,1,2,1,1,1,0,2,2888,4250,7138,470.925,
qwen38_next,fix_react_compiler_rag,mt2015_q4#0,combinational,pass,1,1,,0,2,1,2,1,1,2,3084,3633,6717,395.812,
qwen38_next,fix_react_compiler_rag,mt2015_q4#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2646,3201,5847,334.733,
qwen38_next,fix_react_compiler_rag,mt2015_q4a#0,other,pass,1,1,,0,2,1,1,1,0,2,1705,641,2346,72.6,
qwen38_next,fix_react_compiler_rag,mt2015_q4b#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2268,1864,4132,211.272,
qwen38_next,fix_react_compiler_rag,mt2015_q4b#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2409,1060,3469,114.133,
qwen38_next,fix_react_compiler_rag,mux256to1v#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2106,1530,3636,159.986,
qwen38_next,fix_react_compiler_rag,mux256to1v#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2026,1378,3404,152.54,
qwen38_next,fix_react_compiler_rag,mux2to1#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1949,703,2652,78.166,
qwen38_next,fix_react_compiler_rag,mux2to1#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1964,917,2881,98.572,
qwen38_next,fix_react_compiler_rag,mux2to1v#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2019,930,2949,105.64,
qwen38_next,fix_react_compiler_rag,mux2to1v#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1778,855,2633,93.503,
qwen38_next,fix_react_compiler_rag,norgate#0,combinational,pass,1,1,,0,2,1,2,1,1,2,1921,803,2724,93.568,
qwen38_next,fix_react_compiler_rag,norgate#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1670,1014,2684,116.523,
qwen38_next,fix_react_compiler_rag,notgate#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1739,701,2440,78.229,
qwen38_next,fix_react_compiler_rag,notgate#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1647,602,2249,69.154,
qwen38_next,fix_react_compiler_rag,notgate#2,combinational,pass,1,1,,0,2,1,1,1,0,2,1631,327,1958,37.401,
qwen38_next,fix_react_compiler_rag,popcount255#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1920,961,2881,109.576,
qwen38_next,fix_react_compiler_rag,popcount255#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1913,1067,2980,122.506,
qwen38_next,fix_react_compiler_rag,popcount3#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1960,1020,2980,118.464,
qwen38_next,fix_react_compiler_rag,reduction#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1868,591,2459,69.869,
qwen38_next,fix_react_compiler_rag,reduction#1,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1788,546,2334,65.984,
qwen38_next,fix_react_compiler_rag,review2015_fsmshift#0,fsm,pass,1,1,,0,3,1,2,1,1,3,4071,1971,6042,213.272,
qwen38_next,fix_react_compiler_rag,rule110#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2581,5379,7960,538.969,
qwen38_next,fix_react_compiler_rag,rule110#1,combinational,functional_mismatch,0,1,,6220,2,1,1,1,0,2,2815,7392,10207,644.11,
qwen38_next,fix_react_compiler_rag,rule110#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2822,9836,12658,719.864,
qwen38_next,fix_react_compiler_rag,rule110#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2753,4794,7547,479.179,
qwen38_next,fix_react_compiler_rag,shift18#0,sequential,pass,1,1,,0,3,1,2,2,0,3,4253,3247,7500,350.482,
qwen38_next,fix_react_compiler_rag,step_one#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1666,703,2369,80.496,
qwen38_next,fix_react_compiler_rag,timer#0,sequential,pass,1,1,,0,2,1,1,1,0,2,2190,2543,4733,294.9,
qwen38_next,fix_react_compiler_rag,vector0#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2257,775,3032,84.139,
qwen38_next,fix_react_compiler_rag,vector100r#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1837,853,2690,94.748,
qwen38_next,fix_react_compiler_rag,vector100r#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1906,977,2883,94.701,
qwen38_next,fix_react_compiler_rag,vector2#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2337,927,3264,96.79,
qwen38_next,fix_react_compiler_rag,vector3#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2679,5354,8033,479.535,
qwen38_next,fix_react_compiler_rag,vector4#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1977,707,2684,78.065,
qwen38_next,fix_react_compiler_rag,vector5#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2034,2423,4457,252.561,
qwen38_next,fix_react_compiler_rag,vectorgates#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2264,915,3179,95.522,
qwen38_next,fix_react_compiler_rag,vectorr#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1766,623,2389,65.591,
qwen38_next,fix_react_compiler_rag,vectorr#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1763,848,2611,89.27,
qwen38_next,fix_react_compiler_rag,vectorr#2,combinational,pass,1,1,,0,2,1,1,1,0,2,1678,917,2595,103.17,
qwen38_next,fix_react_compiler_rag,vectorr#3,combinational,pass,1,1,,0,2,1,1,1,0,2,1782,831,2613,94.419,
qwen38_next,fix_react_compiler_rag,vectorr#4,combinational,pass,1,1,,0,2,1,1,1,0,2,2728,969,3697,106.288,
qwen38_next,fix_react_compiler_rag,vectorr#5,combinational,pass,1,1,,0,2,1,1,1,0,2,1920,824,2744,96.278,
qwen38_next,fix_react_compiler_rag,wire#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2163,548,2711,64.448,
qwen38_next,fix_react_compiler_rag,wire#1,combinational,pass,1,1,,0,2,1,2,1,1,2,1761,627,2388,73.231,
qwen38_next,fix_react_compiler_rag,wire4#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2113,499,2612,60.345,
qwen38_next,fix_react_compiler_rag,xnorgate#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1615,838,2453,86.837,
qwen38_next,fix_react_compiler_rag,zero#0,other,pass,1,1,,0,2,1,1,1,0,2,1628,587,2215,67.99,
